#true velocity is one unknown for t < 0.5 and another unknown for t >= 0.5
T,X,u
0.14492846,0.60551953,0.0
0.15783858,-0.19442725,0.0
0.4362434,-0.735281,1.0
0.2647382,0.34741354,0.0
0.8502115,0.46994162,0.0
0.7648492,0.73263216,0.0
0.20368886,-0.9166994,1.0
0.7609551,-0.5553622,1.0
0.6826643,0.9482317,0.0
0.20792258,0.6326618,0.0
0.52130115,0.42306995,0.4811729
0.421934,0.2931521,0.35806924
0.05818057,-0.8755157,1.0
0.76553214,-0.64525294,1.0
0.0016877651,0.07807875,0.0
0.079689026,-0.36944222,0.0
0.009818077,-0.7525928,0.4146409
0.73355615,0.07728505,0.5835774
0.6088232,-0.34752393,1.0
0.6094148,0.6754379,0.0
0.28960514,0.93213606,0.0
0.635337,0.5279548,0.0
0.171484,0.8202157,0.0
0.110421896,0.74965143,0.0
0.24523008,-0.063783646,0.096573204
0.4829712,-0.77435446,1.0
0.23136699,0.93341994,0.0
0.8995904,-0.84626055,1.0
0.14816666,-0.9738169,1.0
0.68009686,-0.7698722,1.0
0.13547659,-0.86358476,1.0
0.88486207,0.33545828,0.0
0.5382879,-0.23918772,1.0
0.9082353,-0.78599524,1.0
0.44074273,0.5741179,0.0
0.98287857,0.8119061,0.0
0.5297425,0.0041897297,1.0
0.6896268,-0.1184535,1.0
0.4539994,-0.94532275,1.0
0.508667,-0.9593413,1.0
0.5314629,0.45523,0.3079111
0.088789344,0.1836381,0.0
0.58676684,-0.2933681,1.0
0.13762724,0.4307487,0.0
0.68564343,0.96409774,0.0
0.6234796,0.747921,0.0
0.9075633,-0.2806909,0.8944254
0.29288423,0.37348175,0.0
0.7875509,0.61031747,0.0
0.9422461,0.30588055,0.0
0.26654875,-0.6332834,1.0
0.04292476,0.50853634,0.0
0.3661852,0.8183565,0.0
0.23486435,0.5837276,0.0
0.49168527,0.33164406,0.8368584
0.048119426,0.06280661,0.0
0.7252048,-0.58691335,1.0
0.60673356,0.24068093,0.68084425
0.9380758,-0.880502,1.0
0.13052475,0.5155766,0.0
0.8429476,-0.67492795,1.0
0.11954117,0.69482017,0.0
0.15393472,-0.8635349,1.0
0.6008893,-0.54089403,1.0
0.7546375,-0.4000671,1.0
0.10968864,-0.3348143,0.0015078783
0.14372969,0.62876534,0.0
0.1498388,0.46749616,0.0
0.6242391,-0.29258823,1.0
0.37932146,-0.8225744,1.0
0.0013426542,0.50793076,0.0
0.22870779,-0.33147788,0.85278326
0.832306,0.36122274,0.0
0.0925771,-0.23516202,0.0
0.6824708,-0.22988892,1.0
0.40661275,-0.12208533,1.0
0.44161797,0.98056006,0.0
0.196949,0.5730381,0.0
0.60672545,0.087355375,1.0
0.5935608,-0.32492065,1.0
0.03161609,-0.88025165,0.97103655
0.6757226,0.08347964,0.85192716
0.300256,-0.5144787,1.0
0.04140508,0.16527486,0.0
0.38054895,-0.12997222,1.0
0.20064187,0.9095447,0.0
0.18216264,-0.6756587,1.0
0.48543525,-0.89652276,1.0
0.19758952,0.7684362,0.0
0.92551005,-0.88182473,1.0
0.106066346,0.30456614,0.0
0.82530975,-0.6052356,1.0
0.9225483,0.5034003,0.0
0.3282256,0.84648037,0.0
0.02245295,-0.15692616,0.0
0.41247106,0.86136436,0.0
0.093989015,-0.3651328,2.3841858e-07
0.16305399,0.3957765,0.0
0.6528132,-0.64877534,1.0
0.6970819,0.17903304,0.4080087
0.07392299,-0.14984679,0.0
0.23288119,0.52975893,0.0
0.9923639,0.60049844,0.0
0.65525246,0.57496214,0.0
0.3905859,0.7522037,0.0
0.45808244,0.4786961,0.07374796
0.35644996,0.78045416,0.0
0.40198386,-0.85712576,1.0
0.26805592,-0.046645164,0.20595118
0.5873451,-0.14406872,1.0
0.3648715,-0.21907282,1.0
0.47553444,-0.5382762,1.0
0.4116391,0.95120835,0.0
0.48591995,-0.79230046,1.0
0.5337565,-0.16384268,1.0
0.5593872,0.07388353,1.0
0.72178316,0.04023218,0.77478063
0.18449986,-0.04994583,0.0
0.18928897,0.04927683,0.0
0.40477777,0.34902763,0.06643924
0.16157329,-0.9954839,1.0
0.6162454,-0.5823686,1.0
0.41487348,0.27762127,0.35042572
0.17580175,-0.124911785,0.0
0.23166323,0.3158908,0.0
0.68580246,-0.04250312,1.0
0.65653574,-0.07669377,1.0
0.16097844,-0.7203479,1.0
0.92795,0.08526945,0.0
0.7588811,-0.9012778,1.0
0.34210777,0.92795897,0.0
0.62492263,0.259619,0.51123834
0.17637694,0.16041565,0.0
0.8499291,0.34899545,0.0
0.8243251,0.7657187,0.0
0.0014445782,-0.28090596,0.0
0.016355395,0.98601675,0.0
0.5359124,0.6254356,0.0
0.17560935,0.38593388,0.0
0.9023442,-0.8172767,1.0
0.0010873079,-0.19691348,0.0
0.12119198,0.2153573,0.0
0.28011727,-0.68077445,1.0
0.97008884,-0.53920054,1.0
0.500576,-0.17937565,1.0
0.6673206,0.23507643,0.36624998
0.6646081,-0.07484174,1.0
0.100615025,0.7317097,0.0
0.9003794,-0.4404931,1.0
0.78858113,0.19539952,0.0085320175
0.8219539,0.71300626,0.0
0.07060611,0.40242648,0.0
0.14448035,0.2693553,0.0
0.60739696,0.55054045,0.0
0.51310706,-0.7103751,1.0
0.19411981,0.060077667,0.0
0.014306903,-0.3032341,0.0
0.6329987,0.34540343,0.17082912
0.8881918,-0.97272134,1.0
0.99150884,0.36575246,0.0
0.7423724,0.5373554,0.0
0.906059,-0.08560252,0.23682866
0.17837536,-0.59151864,1.0
0.06886709,0.1285131,0.0
0.15708923,-0.47003102,0.7276051
0.57385147,0.17872524,0.97266805
0.036833405,0.6380706,0.0
0.9613464,-0.28696012,0.66569066
0.36665523,0.19310617,0.2272177
0.05293584,0.9380698,0.0
0.04483676,-0.70835876,0.5764227
0.34089005,0.2144196,0.025110036
0.28727317,0.7942362,0.0
0.78039706,0.9839654,0.0
0.2095784,-0.64246917,1.0
0.3620162,-0.7054,1.0
0.6033703,0.0015275478,1.0
0.029746294,0.7196889,0.0
0.32582772,-0.7972834,1.0
0.9087362,-0.21427822,0.68771416
0.14728034,0.9065106,0.0
0.9443126,0.47425318,0.0
0.38352084,0.8306937,0.0
0.078988194,-0.7233553,0.8979742
0.14610708,0.58155274,0.0
0.74740326,0.45618916,0.0
0.26519763,0.69176126,0.0
0.69556177,0.7111852,0.0
0.6181114,0.15434504,0.89234537
0.7358515,-0.3222947,1.0
0.9198804,-0.82644486,1.0
0.3306389,-0.78841686,1.0
0.23955655,0.2653439,0.0
0.19635153,-0.4886372,0.99240124
0.89957213,-0.564621,1.0
0.69999194,-0.47128892,1.0
0.83299565,-0.33740187,1.0
0.24911737,-0.24584603,0.7472922
0.9530543,-0.13071275,0.1594437
0.14399302,-0.27920413,0.026911974
0.9912195,0.32486367,0.0
0.6389247,-0.04346156,1.0
0.93850064,-0.5800059,1.0
0.9451972,0.18733644,0.0
0.37780404,-0.10391617,1.0
0.2603289,0.82789326,0.0
0.5261998,0.36278558,0.6762425
0.8811487,-0.053924322,0.25549382
0.42465222,0.79356265,0.0
0.34023523,0.5672095,0.0
0.64394295,0.2573681,0.41308475
0.6740372,-0.35087395,1.0
0.63195086,-0.8932507,1.0
0.24721003,0.68558955,0.0
0.89538825,0.87607574,0.0
0.82501304,0.6164799,0.0
0.9250666,-0.50932574,1.0
0.3088144,0.6628206,0.0
0.7257277,0.02773571,0.79546654
0.03691125,0.20238042,0.0
0.07571292,0.27018094,0.0
0.40818942,-0.38104796,1.0
0.47474086,0.91953254,0.0
0.4824792,0.416255,0.46231797
0.8163247,-0.13726354,0.87808824
0.77398884,-0.91137004,1.0
0.27473664,0.98674035,0.0
0.19167447,-0.38840032,0.74380153
0.31560028,-0.42903948,1.0
0.3384986,-0.87233734,1.0
0.48612022,0.33514595,0.78448683
0.0009627342,-0.80111814,0.5132173
0.8757824,-0.13571334,0.5823146
0.49366128,-0.52918744,1.0
0.6495445,-0.2255497,1.0
0.43188,0.90219736,0.0
0.35048878,0.6331842,0.0
0.39178073,0.91135335,0.0
0.5163026,0.47751594,0.30949956
0.5976759,0.8954854,0.0
0.94857454,0.26746368,0.0
0.039848566,-0.41934013,0.0
0.06888008,0.3384564,0.0
0.07553995,0.20272231,0.0
0.80669546,0.41278577,0.0
0.9214138,-0.8655822,1.0
0.33970332,-0.21295977,1.0
0.38638842,0.6029935,0.0
0.015047431,0.53696465,0.0
0.3989476,0.7390771,0.0
0.72912157,-0.7971537,1.0
0.28035557,0.7419288,0.0
0.36431944,0.016428709,0.8276237
0.5930644,-0.71296,1.0
0.57587683,-0.6428995,1.0
0.16796517,0.9102361,0.0
0.6285324,-0.6956105,1.0
0.43383086,-0.08281422,1.0
0.39987457,-0.43904948,1.0
0.9663149,-0.3835094,0.9273858
0.864879,0.74795246,0.0
0.59694564,-0.9277768,1.0
0.6244571,0.052707434,1.0
0.1708101,-0.15510154,0.0
0.90452254,-0.62919927,1.0
0.29422915,-0.42914677,1.0
0.53423154,-0.53913,1.0
0.6802603,-0.20521188,1.0
0.1677506,0.7451291,0.0
0.9137553,0.3201909,0.0
0.9658834,0.90630627,0.0
0.7694961,0.8527665,0.0
0.2671423,-0.4766941,1.0
0.19262183,0.47692227,0.0
0.46176934,0.6097474,0.0
0.48761654,0.67404366,0.0
0.058045387,-0.37469435,0.0
0.9160304,-0.063732386,0.12827548
0.061701298,0.0005207062,0.0
0.03931153,0.6289816,0.0
0.9381001,-0.9538939,1.0
0.9148109,0.35585022,0.0
0.97734666,0.30015373,0.0
0.5024111,-0.67814684,1.0
0.1795752,-0.9353988,1.0
0.98527694,-0.08112788,0.0001924932
0.80866885,-0.24107552,1.0
0.48648655,-0.30061054,1.0
0.8572799,0.10513282,0.0014786422
0.6348461,0.34928942,0.15188965
0.30585063,-0.3677845,1.0
0.21015298,-0.6904001,1.0
0.13463926,-0.37999487,0.20535636
0.93753994,0.2430718,0.0
0.76868486,0.25724006,0.0
0.6962118,-0.5855684,1.0
0.23302543,0.89817524,0.0
0.14182091,0.7355809,0.0
0.9960418,0.42040062,0.0
0.791944,0.021572113,0.46444613
0.35244536,-0.9280317,1.0
0.6289836,0.14627743,0.8715519
0.04607618,-0.93758583,1.0
0.52656436,0.7042053,0.0
0.92227423,0.3376274,0.0
0.8793466,0.40176582,0.0
0.14704502,0.46772075,0.0
0.3302487,0.7432022,0.0
0.5788168,0.09191251,1.0
0.43381703,0.6322484,0.0
0.6731188,0.14301538,0.67409056
0.04986036,0.46658325,0.0
0.98457575,-0.8110864,1.0
0.97800064,0.55562615,0.0
0.6962359,0.9053066,0.0
0.77430475,0.0561347,0.43420082
0.7086576,-0.63857794,1.0
0.94735885,-0.43681908,1.0
0.6903274,-0.5421555,1.0
0.8190012,-0.99940586,1.0
0.25783873,0.11491799,0.0
0.94131887,0.90620923,0.0
0.63236785,-0.9876139,1.0
0.18275416,-0.44788647,0.856954
0.50255954,-0.25721717,1.0
0.9487723,0.42957878,0.0
0.5279119,-0.894959,1.0
0.7308508,0.96279335,0.0
0.9341886,-0.9915085,1.0
0.41330898,-0.8992915,1.0
0.48121738,-0.19187284,1.0
0.9595454,-0.5438309,1.0
0.031702995,0.7959151,0.0
0.5636451,-0.1542716,1.0
0.86006033,0.9976356,0.0
0.20698917,0.6644609,0.0
0.3999374,0.022690773,0.9905852
0.20885026,0.25742698,0.0
0.46672976,-0.93672323,1.0
0.20122361,-0.37823033,0.788049
0.4900204,0.62454367,4.827976e-06
0.60674703,0.72168946,0.0
0.9385462,0.8239913,0.0
0.33044052,-0.8328762,1.0
0.27706814,0.5600245,0.0
0.4886489,0.15352678,1.0
0.62965906,0.1342063,0.8991132
0.86370695,0.7346952,0.0
0.17958462,-0.44593525,0.82915723
0.8348335,0.7123015,0.0
0.9243516,0.43233562,0.0
0.8104136,0.24250412,0.0
0.31523752,-0.12823176,0.887031
0.7254423,-0.48266768,1.0
0.30223048,-0.8112445,1.0
0.50308967,-0.2129097,1.0
0.7919867,-0.49356294,1.0
0.6560308,-0.8109999,1.0
0.46369648,0.8814912,0.0
0.4590646,0.06158042,1.0
0.030943394,-0.8573911,0.92885137
0.7524115,0.018829107,0.6925404
0.43271053,0.799319,0.0
0.26241207,-0.3768096,1.0
0.34388292,0.32144094,0.0
0.17205453,0.965641,0.0
0.44580626,0.8495834,0.0
0.8709674,0.31204557,0.0
0.5157261,-0.6599531,1.0
0.15372825,-0.880779,1.0
0.49204743,0.10288644,1.0
0.05301392,0.51786256,0.0
0.1173805,-0.1610198,0.0
0.18906844,0.6060977,0.0
0.5110278,0.21292329,1.0
0.11731541,0.7264929,0.0
0.2033968,-0.07310152,0.0
0.09550798,-0.5323477,0.39244404
0.7067554,0.61602855,0.0
0.97461116,-0.51744246,1.0
0.32595122,-0.9414675,1.0
0.24392188,0.17569852,0.0
0.6678997,-0.6658182,1.0
0.79494536,-0.11927199,0.91191095
0.93936074,0.4921825,0.0
0.1611203,-0.30985212,0.19327378
0.6754724,0.41325068,0.0
0.35472572,-0.5965953,1.0
0.4385935,-0.52710795,1.0
0.4724127,0.31437945,0.7406927
0.33767998,-0.0126366615,0.70739967
0.5661464,0.9619386,0.0
0.7407377,-0.73372006,1.0
0.19701803,-0.7927005,1.0
0.6475533,0.34915018,0.10285038
0.26089334,-0.84292793,1.0
0.23074007,0.8985784,0.0
0.817495,-0.3184321,1.0
0.1758256,-0.09819651,0.0
0.13772488,0.5024774,0.0
0.745309,-0.36271024,1.0
0.8992361,0.386647,0.0
0.9445882,-0.8975003,1.0
0.46875787,-0.14468694,1.0
0.86763406,-0.31702495,1.0
0.62821865,0.5349734,0.0
0.69459295,-0.2490356,1.0
0.15208673,0.72292423,0.0
0.16576529,0.54157495,0.0
0.33610308,0.4273014,0.0
0.048392057,0.8431282,0.0
0.6920967,0.9966779,0.0
0.98557806,0.5728755,0.0
0.9508976,0.63256574,0.0
0.76424706,0.7707269,0.0
0.37428117,0.011975288,0.9047884
0.4286691,-0.6841283,1.0
0.26403725,-0.20062709,0.7207048
0.27398765,-0.912431,1.0
0.20560181,0.106639385,0.0
0.93804264,-0.99539375,1.0
0.88956547,-0.5562389,1.0
0.904917,0.76646113,0.0
0.3911507,-0.6670029,1.0
0.27526128,0.23607469,0.0
0.6591724,0.43032503,0.0
0.8329729,-0.6930239,1.0
0.4298221,0.54988384,0.0
0.10424566,0.21193695,0.0
0.6633073,-0.3999505,1.0
0.9215957,-0.8841493,1.0
0.13363647,-0.9785323,1.0
0.58235335,0.9244728,0.0
0.8337327,-0.49369192,1.0
0.810145,0.22937012,0.0
0.61706865,0.37763643,0.14723876
0.66102695,-0.14262962,1.0
0.46256888,0.72492695,0.0
0.37129235,0.9737103,0.0
0.72044265,0.16592264,0.3284598
0.4872676,-0.25124335,1.0
0.16500127,0.27774215,0.0
0.25083995,-0.8361702,1.0
0.55884826,0.9675734,0.0
0.3437432,0.5621474,0.0
0.70481026,0.096065044,0.6720116
0.67159,0.4266405,0.0
0.2886002,-0.045465708,0.37724984
0.9195483,-0.26290488,0.7951871
0.005064249,-0.9334252,0.95039594
0.39458644,0.24542642,0.285304
0.3129413,0.588634,0.0
0.59761095,0.1294148,0.98802763
0.88652015,0.791208,0.0
0.53786135,0.81581116,0.0
0.4860822,0.7227082,0.0
0.9278679,0.29789257,0.0
0.50750864,-0.50329995,1.0
0.49916816,-0.7886877,1.0
0.36550772,-0.59017706,1.0
0.37490058,-0.48848724,1.0
0.1972655,0.5216768,0.0
0.33949113,0.22971463,0.0065633655
0.0022975206,-0.10518241,0.0
0.2920848,-0.5503113,1.0
0.10579574,-0.9422221,1.0
0.121708155,0.40918875,0.0
0.17232287,0.25975513,0.0
0.4686345,-0.42471623,1.0
0.8997729,0.85391045,0.0
0.2793746,-0.86626196,1.0
0.816291,-0.6998372,1.0
0.7047013,-0.9957783,1.0
0.143525,-0.3369074,0.14438641
0.81660736,-0.14990997,0.90771246
0.6495292,-0.28101444,1.0
0.65066326,-0.37248445,1.0
0.8642187,0.9780295,0.0
0.11849284,0.9056847,0.0
0.33625925,-0.275522,1.0
0.50981987,-0.507087,1.0
0.26750398,-0.59187865,1.0
0.08241367,-0.17829895,0.0
0.78962445,-0.43592143,1.0
0.082470894,-0.26935744,0.0
0.16642392,-0.9322736,1.0
0.92980444,-0.66141176,1.0
0.47379816,0.07079649,1.0
0.46128058,0.7592716,0.0
0.55636275,-0.13231158,1.0
0.47627032,0.6249831,0.0
0.6112224,0.37799764,0.1710332
0.38955402,0.59318686,0.0
0.77682567,-0.9059398,1.0
0.4152484,0.46499538,0.0
0.6919905,0.19101667,0.3920033
0.5959116,0.7601986,0.0
0.5672442,0.52117777,0.013970971
0.5652503,-0.78921723,1.0
0.7974576,0.9096451,0.0
0.648028,-0.3314445,1.0
0.4461907,-0.97932434,1.0
0.6797079,-0.25692487,1.0
0.56060696,-0.85649824,1.0
0.5929173,-0.88331103,1.0
0.039394736,-0.580266,0.10102439
0.76915765,-0.15556264,1.0
0.63236713,0.73841524,0.0
0.098826885,-0.557395,0.5167305
0.68983054,-0.2775998,1.0
0.04975152,0.729275,0.0
0.046545744,-0.32416582,0.0
0.12268853,0.11801171,0.0
0.3941319,0.78882766,0.0
0.77353704,0.5761745,0.0
0.02320218,-0.45721984,0.0
0.86218727,-0.614974,1.0
0.0986768,0.6872535,0.0
0.9306538,-0.10647464,0.18676046
0.99734616,-0.17853999,0.11012077
0.45869517,0.2102468,0.932379
0.8961605,-0.6035166,1.0
0.8853929,-0.27561045,0.95287836
0.9980891,-0.2974708,0.5012645
0.062841535,0.13586259,0.0
0.5209137,-0.23729944,1.0
0.7700598,-0.79210496,1.0
0.4973036,0.7267165,0.0
0.95875204,-0.6453674,1.0
0.8376204,0.27900743,0.0
0.9592048,-0.20173645,0.36257672
0.90295887,0.663291,0.0
0.84128356,-0.008902788,0.30582377
0.78718364,0.44999218,0.0
0.6610955,-0.8549547,1.0
0.7131473,-0.2194221,1.0
0.38639915,-0.9774816,1.0
0.78948414,-0.10684252,0.90220153
0.88098526,0.928987,0.0
0.06874776,0.7320266,0.0
0.5852399,0.7245922,0.0
0.6860094,-0.67430496,1.0
0.81012595,-0.5320637,1.0
0.7013953,0.8666005,0.0
0.023354173,-0.75629115,0.5549384
0.267514,0.6860802,0.0
0.6468996,0.309402,0.21678388
0.5440451,-0.17618155,1.0
0.72128487,0.37928748,0.0
0.26320446,0.7352798,0.0
0.74062383,-0.28053617,1.0
0.11970019,-0.9783907,1.0
0.26265144,-0.3162725,0.9868529
0.5969646,0.9519148,0.0
0.35272372,-0.8431828,1.0
0.8249761,-0.551075,1.0
0.70250595,-0.7105043,1.0
0.508348,-0.08309698,1.0
0.9709892,0.53571224,0.0
0.52181447,0.43076634,0.4494963
0.18085289,-0.56849766,1.0
0.12107611,0.20619798,0.0
0.15999448,-0.13888526,0.0
0.3800112,-0.4539342,1.0
0.30463493,-0.49452376,1.0
0.781965,-0.7827835,1.0
0.8864933,-0.79405355,1.0
0.37722814,-0.44086194,1.0
0.47732842,0.084807634,1.0
0.3027742,0.21485424,0.0
0.06774032,0.6036136,0.0
0.31405354,-0.2860613,1.0
0.5799402,0.9557233,0.0
0.6086829,0.81067324,0.0
0.9980314,-0.9707179,1.0
0.48126197,0.97627974,0.0
0.8746735,-0.019181967,0.17689121
0.91256225,0.89186835,0.0
0.15486944,0.15459633,0.0
0.20252228,-0.3555727,0.72464
0.52462447,-0.0066637993,1.0
0.9570588,0.048350334,0.0
0.14644086,0.28951216,0.0
0.7871704,0.6673207,0.0
0.5803424,-0.9877353,1.0
0.15998936,-0.48593044,0.80232924
0.17551851,0.70864487,0.0
0.8433795,0.8752463,0.0
0.33441722,0.058104515,0.4176051
0.4475249,0.7170937,0.0
0.2998153,0.49068737,0.0
0.47665942,0.7852061,0.0
0.8523592,0.8812611,0.0
0.20292246,0.8201587,0.0
0.47054553,-0.34145713,1.0
0.24104941,0.9316294,0.0
0.97986794,0.91091776,0.0
0.27340913,0.76662326,0.0
0.5207231,0.11500597,1.0
0.99117076,-0.68461657,1.0
0.9430994,-0.8107636,1.0
0.4082384,-0.9180608,1.0
0.7102454,-0.8424835,1.0
0.47402525,-0.40370345,1.0
0.71002555,-0.8819723,1.0
0.67994416,0.88271546,0.0
0.6976026,0.29809904,0.052407056
0.78106785,0.22935843,0.0
0.62489116,-0.004487753,1.0
0.5111102,0.2895074,0.94637585
0.95193446,-0.34336162,0.8848749
0.67796826,-0.21825647,1.0
0.13240504,0.5733192,0.0
0.0072131157,0.7464452,0.0
0.38491976,-0.5783529,1.0
0.00042891502,-0.26744604,0.0
0.7933612,-0.1785152,0.9975567
0.09600413,0.180758,0.0
0.54803514,0.53546214,0.031447083
0.5130757,-0.7432623,1.0
0.40274084,0.71498275,0.0
0.07958305,0.7113972,0.0
0.15654922,0.43404412,0.0
0.06794536,0.59313846,0.0
0.9328139,-0.032822132,0.019984126
0.57004845,-0.5490706,1.0
0.69097126,-0.4486487,1.0
0.42325532,0.0694859,0.9976313
0.7604327,-0.5143409,1.0
0.88320756,0.43473673,0.0
0.74682236,0.23322201,0.0374687
0.12110484,0.532521,0.0
0.011023402,-0.33922172,0.0
0.77590275,0.45422554,0.0
0.4422381,0.62864876,0.0
0.25246096,-0.61549234,1.0
0.8116871,-0.3870101,1.0
0.031648517,0.87471366,0.0
0.72622955,0.062463522,0.6772229
0.61357605,-0.99504805,1.0
0.79671085,-0.5990493,1.0
0.5822288,0.08789182,1.0
0.31034923,0.40438437,0.0
0.5418358,-0.8317647,1.0
0.8490958,-0.75424004,1.0
0.38627625,0.92517066,0.0
0.41868234,-0.6522083,1.0
0.50543094,0.06356335,1.0
0.46827912,0.51901555,0.04576835
0.50607514,-0.029192448,1.0
0.84120464,0.8284712,0.0
0.34243286,-0.4336884,1.0
0.16498184,0.5644233,0.0
0.06444037,-0.5492246,0.18625572
0.5688021,-0.035919428,1.0
0.83380806,0.93675256,0.0
0.00721395,-0.7714491,0.4606012
0.35154188,-0.64550304,1.0
0.9895123,0.7137079,0.0
0.6347902,-0.13771272,1.0
0.14013708,0.8750572,0.0
0.034421325,-0.2887013,0.0
0.7732508,-0.26842284,1.0
0.12823534,-0.8360152,1.0
0.78872657,-0.10305452,0.89591515
0.7606391,0.63195133,0.0
0.6603352,0.96019244,0.0
0.8125757,0.81636643,0.0
0.30390167,-0.29389453,1.0
0.20246363,0.8578081,0.0
0.73960626,-0.2934308,1.0
0.94640684,-0.83969617,1.0
0.25670254,0.8996422,0.0
0.54854786,0.6637044,0.0
0.6860564,-0.55679226,1.0
0.67874444,-0.38227224,1.0
0.29008853,0.7394748,0.0
0.506215,-0.29272103,1.0
0.6267885,0.9921558,0.0
0.5770365,0.12749505,1.0
0.03507209,0.11425853,0.0
0.42399395,-0.16047788,1.0
0.08986974,0.924577,0.0
0.19994748,0.6345992,0.0
0.68307316,0.579123,0.0
0.21654654,0.99729395,0.0
0.10927415,0.34959888,0.0
0.11770058,0.32209134,0.0
0.5484493,-0.3559997,1.0
0.7242706,-0.14631057,1.0
0.9045012,0.97228956,0.0
0.9759252,-0.6746352,1.0
0.44679582,0.83898425,0.0
0.65382457,-0.49904752,1.0
0.7155839,0.3820343,0.0
0.9884763,-0.24094272,0.34563386
0.6088836,-0.69063854,1.0
0.47291374,0.71161175,0.0
0.96382856,-0.799685,1.0
0.8873174,-0.10082865,0.38780323
0.93235123,0.17846704,0.0
0.43656754,-0.304039,1.0
0.5919491,-0.33964682,1.0
0.79177713,0.9629915,0.0
0.5587636,-0.20186806,1.0
0.72223485,0.7945094,0.0
0.2844993,0.035023212,0.09510204
0.053008437,-0.29288912,0.0
0.5696806,0.61824656,0.0
0.3522191,0.7061553,0.0
0.41988146,0.04015112,1.0
0.05382359,0.5782678,0.0
0.2736578,-0.41715002,1.0
0.417544,0.13120246,0.8777839
0.28540552,0.50191617,0.0
0.698769,0.2619264,0.12888491
0.52230215,0.072212696,1.0
0.55762255,0.8901527,0.0
0.631691,-0.23902059,1.0
0.40451908,-0.025196075,1.0
0.9121784,0.6183932,0.0
0.29952383,-0.3190949,1.0
0.67723715,-0.44961095,1.0
0.38488543,-0.9291513,1.0
0.40513587,-0.35047007,1.0
0.52853215,-0.7073338,1.0
0.18945122,-0.81805634,1.0
0.9865662,0.2822783,0.0
0.12558317,-0.2139914,0.0
0.4078622,0.2045424,0.5565661
0.3721975,-0.48277783,1.0
0.15798557,-0.6409664,1.0
0.6314167,0.11333418,0.93836915
0.7467673,0.9732814,0.0
0.5908568,-0.41310954,1.0
0.3908856,-0.21541691,1.0
0.15177691,-0.008371592,0.0
0.5407752,0.9724288,0.0
0.7022338,0.18670654,0.351794
0.35820496,0.25466347,0.029156864
0.17473173,-0.8074393,1.0
0.8616686,0.915473,0.0
0.52149487,-0.47324777,1.0
0.24957776,0.5398309,0.0
0.18029654,-0.7282014,1.0
0.10283697,0.32159495,0.0
0.4301244,0.97555184,0.0
0.019673824,-0.6738682,0.22568515
0.58247125,-0.20682478,1.0
0.33934593,0.71460867,0.0
0.22295773,0.9675176,0.0
0.2893201,-0.6758268,1.0
0.57403255,0.18416357,0.96456015
0.5548395,-0.4221301,1.0
0.8583876,0.70362854,0.0
0.6898403,-0.81246233,1.0
0.72169673,-0.5389712,1.0
0.26623917,0.12891245,0.0
0.4461099,0.91341066,0.0
0.074805975,-0.26319122,0.0
0.84279525,-0.9580066,1.0
0.6233951,-0.011937618,1.0
0.42270052,0.8206847,0.0
0.8344574,-0.43970156,1.0
0.1746664,0.68130946,0.0
0.60816276,0.65783715,0.0
0.5300498,-0.6658089,1.0
0.2962426,-0.05505824,0.48374528
0.07005978,0.6969292,0.0
0.7352804,-0.69499755,1.0
0.011846781,0.41675663,0.0
0.6202158,-0.8847244,1.0
0.7868091,-0.13136172,0.9588963
0.39076245,0.59214854,0.0
0.9929775,-0.9556067,1.0
0.57768166,0.72345495,0.0
0.3078797,-0.46391702,1.0
0.97968066,-0.2616186,0.47038153
0.6640192,-0.18817043,1.0
0.26174438,0.9152572,0.0
0.24289477,-0.8069577,1.0
0.07217693,0.32152843,0.0
0.3683951,0.45282006,0.0
0.5967103,0.93859124,0.0
0.43216324,-0.71049,1.0
0.3294736,0.05474615,0.38445365
0.2779808,-0.13701963,0.6188724
0.27029598,0.59108615,0.0
0.59329236,-0.7668052,1.0
0.32742357,0.052561283,0.3737197
0.32475638,0.5973661,0.0
0.6057323,0.5217538,0.0
0.80445576,0.9077201,0.0
0.3993243,-0.42673898,1.0
0.40833306,0.59883213,0.0
0.25936115,0.34535193,0.0
0.48693573,-0.7832577,1.0
0.9638839,-0.025925636,0.0
0.5494652,0.85164714,0.0
0.78181255,0.68954825,0.0
0.91139174,-0.608232,1.0
0.26304686,-0.19743228,0.7012221
0.21170926,0.8352678,0.0
0.7364185,-0.14826226,1.0
0.7701348,0.31077266,0.0
0.6165769,0.25736165,0.56647325
0.093022585,0.010049105,0.0
0.5930618,-0.019034386,1.0
0.41073573,-0.019423008,1.0
0.45966887,0.2802775,0.74813616
0.94083095,-0.49540186,1.0
0.67757726,-0.5958867,1.0
0.14381754,0.34238982,0.0
0.25794113,-0.28339982,0.9150226
0.17650723,0.60427904,0.0
0.7456571,0.23447895,0.038229406
0.72534215,0.24986434,0.06486797
0.0055878162,0.859401,0.0
0.5056006,-0.055829287,1.0
0.13738942,0.31633615,0.0
0.45461845,0.8817041,0.0
0.6550646,-0.3559234,1.0
0.2453742,-0.003417492,0.0051758885
0.59885097,0.97626495,0.0
0.58210194,0.9737017,0.0
0.41627145,-0.3777492,1.0
0.65001297,0.3785801,0.037246913
0.620394,-0.31560588,1.0
0.60884905,0.23914862,0.6750512
0.7558781,0.3660357,0.0
0.037998915,-0.3908763,0.0
0.62323475,-0.42695212,1.0
